"date","time","size","version","os","country","ip_id"
"2019-10-05","23:07:34",78114110,"3.5.3","osx","US",3
"2019-10-05","23:07:44",79426980,"3.6.1","osx",NA,1
"2019-10-05","23:10:30",64253548,"3.4.1","osx","US",938
"2019-10-05","23:01:03",84921038,"devel","win","US",37
"2019-10-05","23:01:02",79427613,"3.6.1","osx","TR",22
"2019-10-05","23:01:01",84780927,"3.6.1","win","US",37
"2019-10-05","23:01:13",79434576,"latest","osx","US",3
"2019-10-05","23:02:34",84924702,"3.6.1patched","win","US",11
"2019-10-05","23:02:48",77266252,"3.4.4","osx","US",3
"2019-10-05","23:03:25",84927438,"3.6.1patched","win","US",11
"2019-10-05","23:04:00",79432820,"latest","osx","US",3
"2019-10-05","23:04:00",84681891,"3.6.1","win","CA",1559
"2019-10-05","23:04:17",79338817,"latest","osx","US",450
"2019-10-05","23:05:11",84927529,"3.6.1patched","win","US",23
"2019-10-05","04:00:04",79338821,"latest","osx","US",3
"2019-10-05","19:15:35",84928267,"3.6.1patched","win","US",20
"2019-10-05","19:15:32",84775707,"3.6.1","win","PE",1560
"2019-10-05","19:16:51",79425987,"3.6.1","osx","DE",1561
"2019-10-05","19:16:43",84781066,"3.6.1","win","US",1562
"2019-10-05","19:16:47",84681884,"3.6.1","win","US",1563
"2019-10-05","19:17:52",79425959,"3.6.1","osx",NA,1
"2019-10-05","19:17:52",84781635,"3.6.1","win","US",1158
"2019-10-05","19:17:56",39979022,"2.10.1","osx","US",287
"2019-10-05","19:18:03",84929248,"3.6.1patched","win","US",37
"2019-10-05","19:18:10",84775274,"3.6.1","win","TR",1564
"2019-10-05","19:18:14",79425825,"latest","osx","US",3
"2019-10-05","19:18:40",84810734,"3.6.1","win","US",1565
"2019-10-05","19:18:37",84775139,"3.6.1","win","US",1562
"2019-10-05","19:18:43",84928997,"3.6.1patched","win","US",23
"2019-10-05","19:19:35",79431177,"latest","osx","US",3
"2019-10-05","19:19:30",79430757,"latest","osx","US",3
"2019-10-05","19:19:46",84774785,"3.6.1","win",NA,1
"2019-10-05","19:20:09",79432421,"latest","osx","US",3
"2019-10-05","21:10:34",79426449,"3.6.1","osx","RU",1566
"2019-10-05","21:10:54",84775213,"3.6.1","win","RU",1567
"2019-10-05","21:11:09",84919524,"devel","win","US",37
"2019-10-05","21:12:07",84681884,"3.6.1","win",NA,1
"2019-10-05","21:12:21",84928842,"3.6.1patched","win","US",23
"2019-10-05","21:12:59",84780667,"3.6.1","win","GB",1568
"2019-10-05","21:12:44",84926170,"3.6.1patched","win","US",23
"2019-10-05","21:13:30",84927832,"3.6.1patched","win","US",37
"2019-10-05","21:13:39",79434531,"latest","osx","US",3
"2019-10-05","21:13:48",84774924,"3.6.1","win",NA,1
"2019-10-05","21:14:20",84783673,"3.6.1","win","BF",1569
"2019-10-05","21:14:25",84781178,"3.6.1","win","US",12
"2019-10-05","22:35:37",84781539,"3.6.1","win","CA",1570
"2019-10-05","22:35:51",84775086,"3.6.1","win","US",1571
"2019-10-05","22:36:25",84778703,"3.6.1","win","US",1572
"2019-10-05","22:38:03",79425854,"latest","osx","US",3
"2019-10-05","22:39:11",541,"3.6.1","win","US",1573
"2019-10-05","22:39:30",84778845,"3.6.1","win","CA",1574
"2019-10-05","22:39:33",74889290,"3.3.3","osx","US",3
"2019-10-05","22:38:41",79429552,"3.6.1","osx","US",1575
"2019-10-05","22:40:20",84781825,"3.6.1","win","CA",1570
"2019-10-05","22:40:15",84681891,"3.6.1",NA,"US",11
"2019-10-05","22:40:33",79429160,"3.6.1","osx",NA,1
"2019-10-05","17:51:01",84681891,"3.6.1","win","US",1576
"2019-10-05","17:51:21",84775409,"3.6.1","win","DE",1577
"2019-10-05","17:51:17",84919418,"devel","win","US",20
"2019-10-05","17:51:38",84774897,"3.6.1","win","PL",1578
"2019-10-05","17:51:59",79338817,"latest","osx","US",3
"2019-10-05","17:52:30",84776776,"3.6.1","win","GB",1579
"2019-10-05","17:53:04",84774843,"3.6.1","win","US",1580
"2019-10-05","17:53:41",84681884,"3.6.1","win","US",1581
"2019-10-05","17:53:24",84921435,"3.6.1patched","win","US",37
"2019-10-05","17:53:53",79426949,"3.6.1","osx","US",1582
"2019-10-05","17:54:54",79426157,"3.6.1","osx","US",1583
"2019-10-05","17:55:20",82553912,"3.4.4","win","US",20
"2019-10-05","17:54:58",84781224,"3.6.1","win","US",23
"2019-10-05","17:56:00",84681890,"3.6.1","win","US",1584
"2019-10-05","17:56:17",79433802,"latest","osx","US",3
"2019-10-05","17:57:21",84681890,"3.6.1","win",NA,1
"2019-10-05","17:57:44",79430163,"3.6.1","osx","GB",106
"2019-10-05","17:56:48",84921453,"3.6.1patched","win","US",11
"2019-10-05","17:58:09",79435038,"3.6.1","osx","US",1585
"2019-10-05","17:58:27",84918669,"devel","win","US",20
"2019-10-05","17:59:21",84775524,"3.6.1","win","GB",1586
"2019-10-05","00:36:03",84932315,"3.6.1patched","win","US",12
"2019-10-05","00:36:35",84776042,"3.6.1","win","AR",1587
"2019-10-05","00:37:05",79433224,"latest","osx","US",3
"2019-10-05","00:38:01",84932708,"3.6.1patched","win","US",11
"2019-10-05","00:39:24",84779659,"3.6.1","win","US",689
"2019-10-05","00:40:03",82819531,"3.5.3","win","US",37
"2019-10-05","00:40:18",84931359,"3.6.1patched","win","US",20
"2019-10-05","10:20:56",79425927,"3.6.1","osx","IT",1588
"2019-10-05","10:20:56",79426407,"3.6.1","osx","NL",1589
"2019-10-05","10:21:55",84785738,"3.6.1","win","US",37
"2019-10-05","10:22:36",84780837,"3.6.1","win",NA,1
"2019-10-05","10:22:53",79426015,"3.6.1","osx","CZ",1590
"2019-10-05","10:22:59",84774959,"3.6.1","win","CH",1591
"2019-10-05","10:23:38",84776739,"3.6.1","win","TR",1592
"2019-10-05","10:24:21",30497129,"3.6.1","src","ES",1593
"2019-10-05","10:24:24",84774841,"3.6.1","win","IT",1594
"2019-10-05","10:24:33",84780396,"3.6.1","win","US",23
"2019-10-05","10:24:49",84774888,"3.6.1","win","DK",1595
"2019-10-05","12:00:44",79427929,"3.6.1","osx","GB",1596
"2019-10-05","12:00:51",84930670,"3.6.1patched","win","US",11
"2019-10-05","12:01:10",544,"3.6.1","win","SE",294
"2019-10-05","12:01:45",84681891,"3.6.1","win",NA,1
"2019-10-05","12:01:32",79425882,"latest","osx","US",3
"2019-10-05","12:01:47",84681884,"3.6.1","win","IT",1597
"2019-10-05","12:02:20",84921452,"3.6.1patched","win","US",12
"2019-10-05","12:02:43",84931562,"3.6.1patched","win","US",12
"2019-10-05","12:03:07",84774769,"3.6.1","win","CN",1598
"2019-10-05","12:02:54",84783833,"3.6.1","win","US",37
"2019-10-05","12:03:20",84777686,"3.6.1","win","TR",1599
"2019-10-05","12:03:23",74972873,"3.3.3","osx","TR",1600
"2019-10-05","12:03:37",84921445,"3.6.1patched","win","US",20
"2019-10-05","12:03:46",84783176,"3.6.1","win","US",12
"2019-10-05","12:04:03",1065797,"3.6.1","win","NG",611
"2019-10-05","12:04:32",79430120,"latest","osx","US",3
"2019-10-05","12:04:22",79426337,"3.6.1","osx","IN",1601
"2019-10-05","12:04:52",74889290,"3.3.3","osx","US",3
"2019-10-05","12:05:22",84930940,"3.6.1patched","win","US",20
"2019-10-05","22:00:13",79338810,"latest","osx","US",3
"2019-10-05","22:00:30",537,"3.6.1","win","SE",294
"2019-10-05","22:51:37",79433549,"latest","osx","US",3
"2019-10-05","22:52:11",84925730,"3.6.1patched","win","US",20
"2019-10-05","22:52:15",79426597,"3.6.1","osx","US",1602
"2019-10-05","22:52:18",84776823,"3.6.1","win","US",190
"2019-10-05","22:52:27",84784031,"3.6.1","win","GB",1603
"2019-10-05","22:53:06",83735563,"3.6.0","win","AR",525
"2019-10-05","22:53:01",84681894,"3.6.1",NA,"US",20
"2019-10-05","22:53:19",79431682,"3.6.1","osx","US",1604
"2019-10-05","22:54:00",84919470,"devel","win","US",37
"2019-10-05","22:54:32",79427395,"3.6.1","osx",NA,1
"2019-10-05","05:11:17",79434018,"latest","osx","US",3
"2019-10-05","05:11:40",84935148,"3.6.1patched","win","US",20
"2019-10-05","05:12:22",79426536,"3.6.1","osx","US",1605
"2019-10-05","05:12:38",79338809,"latest","osx","US",3
"2019-10-05","05:14:06",84681883,"3.6.1","win",NA,1
"2019-10-05","05:14:19",84681891,"3.6.1","win","CN",1606
"2019-10-05","05:14:39",79429709,"3.6.1","osx","US",1607
"2019-10-05","10:35:43",84774861,"3.6.1","win","HU",1608
"2019-10-05","10:36:03",84774964,"3.6.1","win","IT",1609
"2019-10-05","10:36:21",84781126,"3.6.1","win","UA",1610
"2019-10-05","10:36:40",84776325,"3.6.1","win","PL",1611
"2019-10-05","10:36:42",546,"3.6.1","osx","US",1612
"2019-10-05","10:36:47",982893,"3.3.3","osx","RU",121
"2019-10-05","10:36:57",84775173,"3.6.1","win","AR",1613
"2019-10-05","10:37:02",79427122,"3.6.1","osx","US",1015
"2019-10-05","10:36:53",79425827,"3.6.1","osx","IT",1614
"2019-10-05","10:37:00",990970,"2.15.3","osx","RU",121
"2019-10-05","10:37:28",79338809,"3.6.1","osx","US",1612
"2019-10-05","10:37:57",84775832,"3.6.1","win","ES",1615
"2019-10-05","10:38:32",79427398,"3.6.1","osx","TW",1616
"2019-10-05","10:38:40",74286549,"3.3.3","win","US",23
"2019-10-05","10:39:14",84776247,"3.6.1","win","FR",588
"2019-10-05","10:39:17",84681884,"3.6.1","win","CN",1617
"2019-10-05","10:39:31",84681884,"3.6.1","win","PL",1618
"2019-10-05","10:39:19",84774782,"3.6.1","win",NA,1
"2019-10-05","10:40:07",84775809,"3.6.1","win",NA,1
"2019-10-05","18:50:31",84775866,"3.6.1","win","NL",1619
"2019-10-05","18:50:50",949926,"3.6.1","win","RU",1620
"2019-10-05","18:50:43",84774870,"3.6.1","win",NA,1
"2019-10-05","18:51:08",79425962,"3.6.1","osx","PR",1621
"2019-10-05","18:51:04",1065724,"3.6.1","win","BR",1622
"2019-10-05","18:51:14",84776103,"3.6.1","win","CA",1623
"2019-10-05","18:51:09",84681891,"3.6.1","win","CI",71
"2019-10-05","18:51:34",79433270,"3.6.1","osx",NA,1
"2019-10-05","18:52:26",84926617,"3.6.1patched","win","US",20
"2019-10-05","18:52:16",84774906,"3.6.1","win","DK",1624
"2019-10-05","18:52:29",84775374,"3.6.1","win","MX",1625
"2019-10-05","18:52:31",30496940,"3.6.1","src","MA",1626
"2019-10-05","18:52:51",74976846,"3.3.3","osx","FI",252
"2019-10-05","18:52:55",79426240,"3.6.1","osx","US",491
"2019-10-05","18:52:50",84681891,"3.6.1","win","US",1627
"2019-10-05","18:52:57",84780502,"3.6.1","win","AD",1628
"2019-10-05","18:53:08",74971495,"3.3.3","osx","GB",489
"2019-10-05","18:53:17",84783473,"3.6.1","win","RU",1629
"2019-10-05","18:54:53",84775283,"3.6.1","win","CZ",1630
"2019-10-05","18:55:19",974986,"2.15.1","osx","RU",1631
"2019-10-05","18:55:31",84774852,"3.6.1","win","NG",1632
"2019-10-05","15:35:45",1064477,"3.4.2","osx","RU",1633
"2019-10-05","15:36:10",79425896,"3.6.1","osx","GB",1634
"2019-10-05","15:36:20",84782858,"3.6.1","win","US",12
"2019-10-05","15:36:57",84681891,"3.6.1","win","CA",1635
"2019-10-05","15:37:00",79434605,"latest","osx","US",3
"2019-10-05","15:38:02",84930337,"3.6.1patched","win","US",23
"2019-10-05","15:38:20",79426102,"3.6.1","osx",NA,1
"2019-10-05","15:38:26",84681881,"3.6.1","win","DE",279
"2019-10-05","15:38:27",79428956,"3.6.1","osx","CH",1636
"2019-10-05","15:38:27",84926440,"3.6.1patched","win","US",11
"2019-10-05","15:38:35",84774843,"3.6.1","win","CO",1181
"2019-10-05","15:38:35",84778811,"3.6.1","win","ES",1637
"2019-10-05","15:38:41",84782980,"3.6.1","win","KE",1638
"2019-10-05","15:39:04",84774956,"3.6.1","win","IN",1639
"2019-10-05","15:38:59",79426300,"3.6.1","osx",NA,1
"2019-10-05","15:39:35",84919109,"devel","win","US",20
"2019-10-05","15:40:14",84681883,"3.6.1","win","GB",1640
"2019-10-05","15:40:25",79426071,"latest","osx","US",3
"2019-10-05","06:01:45",537,"3.6.1","win","SE",294
"2019-10-05","06:02:27",79427044,"3.6.1","osx","US",1641
"2019-10-05","06:03:30",84681887,"3.6.1","win","US",215
"2019-10-05","06:04:02",84774951,"3.6.1","win","HK",1642
"2019-10-05","06:04:53",79427035,"3.6.1","osx","US",1643
"2019-10-05","06:05:10",84681890,"3.6.1","win","US",1644
"2019-10-05","11:02:18",77352697,"3.4.4","osx","US",313
"2019-10-05","11:02:42",79427343,"latest","osx","US",313
"2019-10-05","11:03:33",84776719,"3.6.1","win",NA,1
"2019-10-05","11:03:07",78114110,"3.5.3","osx","US",3
"2019-10-05","11:03:49",79426039,"3.6.1","osx","ES",1645
"2019-10-05","11:03:58",74971969,"3.3.3","osx","ES",1645
"2019-10-05","11:03:53",79425896,"3.6.1","osx","IT",1230
"2019-10-05","11:04:04",71888296,"3.2.1","osx","ES",1645
"2019-10-05","22:45:55",84928398,"3.6.1patched","win","US",11
"2019-10-05","22:45:52",84774870,"3.6.1","win","FR",1646
"2019-10-05","22:46:36",84681894,"3.6.1",NA,"US",37
"2019-10-05","22:47:35",84681884,"3.6.1","win","SI",1647
"2019-10-05","22:48:23",84775032,"3.6.1","win","US",1648
"2019-10-05","22:49:18",79338817,"latest","osx","US",3
"2019-10-05","22:50:14",84927222,"3.6.1patched","win","US",37
"2019-10-05","22:50:11",84779189,"3.6.1","win",NA,1
"2019-10-05","22:50:15",84779744,"3.6.1","win","US",11
"2019-10-05","03:55:38",79427240,"3.6.1","osx","US",1649
"2019-10-05","03:58:33",84681891,"3.6.1","win","EG",1282
"2019-10-05","03:58:24",84681895,"3.6.1","win","PH",113
"2019-10-05","03:58:36",78114110,"3.5.3","osx","US",3
"2019-10-05","03:58:40",84774915,"3.6.1","win","JP",1650
"2019-10-05","03:58:50",84775816,"3.6.1","win",NA,1
"2019-10-05","03:59:03",79427833,"3.6.1","osx","KR",1651
"2019-10-05","03:59:17",74889290,"3.3.3","osx","US",3
"2019-10-05","03:59:11",84776576,"3.6.1","win","KR",1652
"2019-10-05","03:59:31",84681890,"3.6.1","win","MX",1653
"2019-10-05","11:30:14",79429213,"latest","osx","US",3
"2019-10-05","11:31:00",84927555,"3.6.1patched","win","US",11
"2019-10-05","11:31:06",84681883,"3.6.1","win","IR",1654
"2019-10-05","11:31:37",84925261,"3.6.1patched","win","US",37
"2019-10-05","11:32:08",84776513,"3.6.1","win","TW",642
"2019-10-05","11:32:19",84775542,"3.6.1","win","CH",1655
"2019-10-05","11:32:39",84776704,"3.6.1","win",NA,1
"2019-10-05","11:32:47",84784563,"3.6.1","win","PL",1656
"2019-10-05","11:32:59",84775179,"3.6.1","win","HK",1657
"2019-10-05","11:33:15",30497118,"3.6.1","src","IN",1658
"2019-10-05","11:34:32",84777121,"3.6.1","win",NA,1
"2019-10-05","11:34:57",84775516,"3.6.1","win","CH",1659
"2019-10-05","11:34:51",74889290,"3.3.3","osx","US",3
"2019-10-05","03:00:36",84777792,"3.6.1","win",NA,1
"2019-10-05","03:00:38",539,"3.6.1","win","SE",294
"2019-10-05","03:01:00",84778516,"3.6.1","win",NA,1
"2019-10-05","03:00:59",84681883,"3.6.1","win","US",1660
"2019-10-05","03:02:05",976629,"2.15.3","osx","RU",57
"2019-10-05","03:02:27",79425954,"3.6.1","osx","US",1661
"2019-10-05","03:02:44",79338810,"latest","osx","US",3
"2019-10-05","03:03:04",84774767,"3.6.1","win","CN",1662
"2019-10-05","03:03:04",84932482,"3.6.1patched","win","US",37
"2019-10-05","03:03:49",84796550,"3.6.1","win",NA,1
"2019-10-05","03:04:19",84775109,"3.6.1","win","US",1663
"2019-10-05","03:04:38",84776963,"3.6.1","win","US",1664
"2019-10-05","03:04:44",79338810,"latest","osx","US",3
"2019-10-05","07:20:34",84681894,"3.6.1","win","CN",1665
"2019-10-05","07:21:01",79426543,"3.6.1","osx","TR",1666
"2019-10-05","07:21:55",77266245,"3.4.4","osx","US",3
"2019-10-05","07:23:01",84932970,"3.6.1patched","win","US",12
"2019-10-05","07:24:32",84681890,"3.6.1","win","AU",1667
"2019-10-05","07:25:00",30497002,"3.6.1","src","IN",92
"2019-10-05","06:30:57",84775278,"3.6.1","win","PL",163
"2019-10-05","06:32:17",84774875,"3.6.1","win","PL",163
"2019-10-05","06:32:24",84777488,"3.6.1","win","PL",1668
"2019-10-05","06:32:58",84777651,"3.6.1","win",NA,1
"2019-10-05","06:33:34",84681891,"3.6.1","win","TW",1669
"2019-10-05","06:34:09",79425869,"3.6.1","osx","HK",1670
"2019-10-05","06:34:47",84778334,"3.6.1","win","IN",1671
"2019-10-05","06:34:54",84774934,"3.6.1","win","PL",163
"2019-10-05","06:35:04",79425906,"3.6.1","osx","CH",1672
"2019-10-05","04:11:12",84790366,"3.6.1","win",NA,1
"2019-10-05","04:13:58",84783785,"3.6.1","win","CH",1673
"2019-10-05","04:14:37",84783921,"3.6.1","win","JP",1674
"2019-10-05","04:15:21",10840399,"3.6.1","win","ID",1675
"2019-10-05","19:40:35",84774824,"3.6.1","win","CO",1676
"2019-10-05","19:40:52",84921443,"3.6.1patched","win","US",11
"2019-10-05","19:41:26",84774929,"3.6.1","win","US",1677
"2019-10-05","19:41:24",84775482,"3.6.1","win","ES",1678
"2019-10-05","19:41:38",84781085,"3.6.1","win","US",12
"2019-10-05","19:41:46",84774968,"3.6.1","win",NA,1
"2019-10-05","19:42:09",84774766,"3.6.1","win","BR",1679
"2019-10-05","19:42:18",84775108,"3.6.1","win","GB",1680
"2019-10-05","19:42:14",84775029,"3.6.1","win","CR",1681
"2019-10-05","19:43:31",84921471,"3.6.1patched","win","US",12
"2019-10-05","19:43:35",79427484,"3.6.1","osx","GB",1682
"2019-10-05","19:44:11",84921468,"3.6.1patched","win","US",20
"2019-10-05","19:45:12",84919478,"devel","win","US",37
"2019-10-05","19:45:25",15630740,"3.6.1","win","FR",1222
"2019-10-05","04:07:14",84776475,"3.6.1","win","RU",1683
"2019-10-05","04:08:01",84778675,"3.6.1","win","VN",1684
"2019-10-05","04:08:44",84783534,"3.6.1","win",NA,1
"2019-10-05","04:08:51",84778504,"3.6.1","win","CN",1685
"2019-10-05","04:09:23",84774892,"3.6.1","win","PH",1686
"2019-10-05","04:09:29",79338817,"latest","osx","US",3
"2019-10-05","04:10:21",84780228,"3.6.1","win","US",37
"2019-10-05","16:00:33",84928129,"3.6.1patched","win","US",20
"2019-10-05","23:09:22",84775669,"3.6.1","win","MX",24
"2019-10-05","18:55:42",79425863,"3.6.1","osx","US",1687
"2019-10-05","18:56:02",84777452,"3.6.1","win",NA,1
"2019-10-05","18:56:37",74889290,"3.3.3","osx","US",3
"2019-10-05","18:56:39",84778104,"3.6.1","win",NA,1
"2019-10-05","18:56:49",74286548,"3.3.3","win","US",1688
"2019-10-05","18:57:11",77266252,"3.4.4","osx","US",3
"2019-10-05","18:57:50",84782660,"3.6.1","win","US",1158
"2019-10-05","18:57:32",6118814,"3.6.1","win","TR",1689
"2019-10-05","18:58:26",79425845,"latest","osx","US",3
"2019-10-05","18:58:16",79428259,"3.6.1","osx","NG",1690
"2019-10-05","18:59:22",79426656,"3.6.1","osx","CH",1186
"2019-10-05","18:59:57",79430220,"latest","osx","US",3
"2019-10-05","18:59:40",84681891,"3.6.1","win","IT",1691
"2019-10-05","07:05:53",84781386,"3.6.1","win","IN",1692
"2019-10-05","07:06:21",84779383,"3.6.1","win",NA,1
"2019-10-05","07:08:16",30463548,"3.6.1","src","JP",1693
"2019-10-05","07:08:21",84775344,"3.6.1","win","DE",912
"2019-10-05","07:09:07",84681894,"3.6.1","win","TW",1694
"2019-10-05","07:09:33",84681891,"3.6.1","win","IN",1695
"2019-10-05","06:00:12",84681891,"3.6.1","win",NA,1
"2019-10-05","06:00:15",84774879,"3.6.1","win","CH",1696
"2019-10-05","07:10:39",79426869,"latest","osx","US",3
"2019-10-05","07:11:28",84935856,"3.6.1patched","win","US",37
"2019-10-05","07:11:39",78114110,"3.5.3","osx","US",3
"2019-10-05","07:11:51",79338821,"latest","osx","US",3
"2019-10-05","07:12:46",84775096,"3.6.1","win",NA,1
"2019-10-05","07:14:22",84681885,"3.6.1","win","HK",1697
"2019-10-05","07:15:03",84779682,"3.6.1","win","CA",1698
"2019-10-05","07:15:00",84681891,"3.6.1","win",NA,1
"2019-10-05","07:15:23",79428604,"3.6.1","osx",NA,1
"2019-10-05","22:16:39",84775526,"3.6.1","win","US",1699
"2019-10-05","22:16:24",84781069,"3.6.1","win","US",23
"2019-10-05","22:15:37",84775976,"3.6.1","win","US",1700
"2019-10-05","22:17:59",84926269,"3.6.1patched","win","US",37
"2019-10-05","22:18:15",79338817,"latest","osx","US",3
"2019-10-05","22:18:20",84775410,"3.6.1","win","US",1701
"2019-10-05","22:18:22",84681890,"3.6.1","win",NA,1
"2019-10-05","22:19:11",84775886,"3.6.1","win","GB",1702
"2019-10-05","22:19:07",79338819,"latest","osx","US",3
"2019-10-05","22:19:38",84913660,"devel","win","US",11
"2019-10-05","22:19:57",84776499,"3.6.1","win",NA,1
"2019-10-05","21:30:39",79425973,"3.6.1","osx","GB",1703
"2019-10-05","21:31:56",84777234,"3.6.1","win","US",436
"2019-10-05","21:31:53",79338817,"latest","osx","US",3
"2019-10-05","21:31:15",84918221,"devel","win","US",37
"2019-10-05","21:32:53",84681891,"3.6.1","win",NA,1
"2019-10-05","21:32:58",84775449,"3.6.1","win","BR",1704
"2019-10-05","21:33:12",79338810,"latest","osx","US",3
"2019-10-05","21:33:09",981429,"3.3.2","osx","RU",121
"2019-10-05","21:32:48",84923416,"3.6.1patched","win","US",20
"2019-10-05","21:34:56",84776391,"3.6.1","win","DE",1705
"2019-10-05","14:35:31",84775445,"3.6.1","win","NL",1706
"2019-10-05","14:35:34",79426790,"3.6.1","osx","GB",1707
"2019-10-05","14:35:55",79434269,"latest","osx","US",3
"2019-10-05","14:36:32",79425827,"latest","osx","US",3
"2019-10-05","14:37:02",84681883,"3.6.1","win","ID",1708
"2019-10-05","14:37:32",84776207,"3.6.1","win","GB",1709
"2019-10-05","14:37:55",78114109,"3.5.3","osx","US",3
"2019-10-05","14:38:21",84681887,"3.6.1","win","AR",1710
"2019-10-05","14:38:33",79338816,"latest","osx","US",3
"2019-10-05","14:38:36",84681888,"3.6.1","win","AU",1711
"2019-10-05","14:40:25",84774967,"3.6.1","win","CO",601
"2019-10-05","14:40:25",84775905,"3.6.1","win","IT",1712
"2019-10-05","14:40:28",84921453,"3.6.1patched","win","US",23
"2019-10-05","14:40:37",84820084,"3.6.1","win","FR",1713
"2019-10-05","14:40:41",84774888,"3.6.1","win","US",1714
"2019-10-05","14:41:07",79425850,"3.6.1","osx","US",1715
"2019-10-05","14:41:15",84774933,"3.6.1","win","US",1716
"2019-10-05","14:41:23",84775020,"3.6.1","win","GB",1717
"2019-10-05","14:42:17",84774947,"3.6.1","win",NA,1
"2019-10-05","14:42:32",79431579,"3.6.1","osx","IE",1718
"2019-10-05","14:42:42",84681891,"3.6.1","win","ES",1719
"2019-10-05","14:44:44",79338810,"latest","osx","US",3
"2019-10-05","14:44:53",84780809,"3.6.1","win","EC",270
"2019-10-05","14:45:04",84774914,"3.6.1","win","MY",1720
"2019-10-05","09:00:35",84917907,"devel","win","US",23
"2019-10-05","09:00:46",84774951,"3.6.1","win",NA,1
"2019-10-05","09:01:27",79338817,"latest","osx","US",3
